Year;DOY;millisecs;B;Bx;By;Bz;Btheta;Bphi;Vx;Vy;Vz;Np
2005;164;46453281;6.71;-0.77;5.95;-2.94;-26.06;97.34;-477.0;5.4;-18.4;2.9
2005;164;46554269;6.47;-1.09;5.63;-2.92;-26.94;100.98;-473.3;6.7;-22.4;4.4
2005;164;46651527;6.23;-0.97;5.19;-3.25;-31.60;100.62;-482.8;14.0;-22.5;4.4
2005;164;46760070;6.60;-2.19;5.18;-3.44;-31.50;112.93;-474.2;-4.3;-15.5;3.5
2005;164;46842308;6.43;-1.94;4.96;-3.55;-33.70;111.36;-478.1;18.8;5.1;4.5
2005;164;46946343;6.37;-1.06;5.38;-3.06;-29.16;101.17;-484.1;1.9;-18.9;4.2
2005;164;47039722;6.35;-0.88;4.86;-3.90;-38.28;100.26;-489.7;-2.3;0.7;3.5
2005;164;47137882;6.26;-0.44;4.41;-4.28;-43.99;95.71;-494.6;5.6;-8.7;4.2
2005;164;47227472;6.29;-1.90;4.53;-3.25;-33.52;112.73;-470.2;24.0;-4.4;4.6
2005;164;47327074;6.78;-3.76;5.44;-1.43;-12.21;124.63;-465.8;7.9;-22.4;4.1
2005;164;47425027;6.80;-3.51;5.69;-1.18;-10.03;121.67;-470.8;15.5;-1.6;3.9
2005;164;47521589;6.82;-3.58;5.57;-1.60;-13.63;122.76;-469.6;-4.9;-31.6;3.5
2005;164;47619542;6.81;-3.76;5.35;-1.88;-16.03;125.09;-471.6;17.6;2.5;4.1
2005;164;47733515;6.77;-3.22;5.54;-2.17;-18.70;120.17;-470.7;-8.7;-30.2;4.1
2005;164;47813359;6.64;-3.37;5.28;-2.17;-19.12;122.56;-472.9;-4.7;-20.1;4.3
2005;164;47909097;6.72;-2.98;5.75;-1.73;-14.97;117.38;-468.7;7.7;-25.6;3.9
2005;164;48005531;6.68;-3.42;5.57;-1.31;-11.36;121.56;-465.5;6.1;-26.3;3.7
2005;164;48102789;6.61;-3.28;5.13;-2.41;-21.58;122.58;-475.6;7.4;-9.9;4.2
2005;164;48204605;6.63;-2.74;5.10;-3.14;-28.49;118.29;-476.4;4.4;-19.4;4.2
2005;164;48299644;6.63;-3.16;4.84;-3.14;-28.52;123.16;-473.3;7.1;-7.1;4.1
2005;164;48399941;6.61;-3.93;4.23;-3.19;-28.97;132.92;-470.6;12.7;-10.1;4.4
2005;164;48498718;6.63;-3.44;4.26;-3.56;-33.03;128.91;-470.7;13.8;-17.3;4.1
2005;164;48591453;6.62;-4.44;3.58;-3.24;-29.57;141.14;-467.2;13.8;-21.4;4.2
2005;164;48703871;6.57;-5.13;2.38;-3.29;-30.16;155.16;-468.8;-4.7;-11.0;4.0
2005;164;48791871;6.47;-4.72;2.46;-3.56;-33.74;152.51;-466.3;22.0;-5.5;4.4
2005;164;48889265;6.32;-4.93;2.19;-3.22;-30.83;156.09;-456.2;20.5;8.9;4.2
2005;164;48988078;6.29;-4.57;3.03;-2.89;-27.80;146.51;-468.5;19.0;3.2;3.9
2005;164;49079082;6.27;-4.21;2.08;-3.83;-39.20;153.73;-472.8;8.1;-11.8;4.6
2005;164;49182417;6.38;-4.92;1.78;-3.17;-31.25;160.15;-463.8;14.2;-14.8;4.2
2005;164;49281195;6.39;-4.99;2.42;-3.13;-29.39;154.11;-461.8;21.0;-24.6;4.7
2005;164;49378453;6.41;-4.81;2.27;-3.02;-29.62;154.74;-465.3;14.5;-14.0;4.3
2005;164;49478062;6.35;-5.55;2.89;-1.01;-9.20;152.52;-457.1;15.6;-34.8;4.9
2005;164;49569925;6.48;-5.79;2.26;-1.71;-15.43;158.66;-457.9;27.5;-28.9;4.0
2005;164;49673296;6.35;-5.38;2.62;-2.06;-18.98;154.03;-455.9;20.6;-16.9;6.3
2005;164;49769839;6.32;-5.32;2.40;-2.30;-21.49;155.73;-455.7;19.6;-27.3;4.0
2005;164;49864738;6.29;-4.64;3.49;-2.30;-21.61;143.09;-464.7;19.4;-18.2;4.8
2005;164;49961992;6.20;-4.56;3.12;-2.78;-26.73;145.61;-468.4;20.7;-11.9;4.5
2005;164;50057906;6.31;-4.76;3.58;-1.86;-17.35;143.09;-439.6;94.5;59.7;3.4
2005;164;50156542;6.27;-4.71;2.42;-3.07;-30.04;152.81;-464.7;25.4;-5.2;4.1
2005;164;50247687;6.33;-4.92;1.74;-3.54;-34.14;160.55;-463.4;27.4;-11.2;4.4
2005;164;50351023;6.37;-4.88;1.88;-3.59;-34.45;158.97;-461.3;35.1;-3.8;4.2
2005;164;50450640;6.34;-4.27;2.06;-4.15;-41.21;154.24;-459.3;31.0;-16.3;4.8
2005;164;50545605;6.36;-4.33;1.34;-4.44;-44.41;162.77;-457.1;49.2;-8.6;3.9
2005;164;50648871;6.65;-5.11;2.33;-3.53;-32.12;155.52;-457.6;27.1;-16.3;4.1
2005;164;50743054;6.77;-5.23;2.52;-3.44;-30.61;154.29;-458.6;10.4;-17.2;3.9
2005;164;50834269;6.62;-5.33;2.20;-2.94;-27.04;157.59;-457.1;25.0;-20.6;4.3
2005;164;50935476;6.56;-6.19;-1.16;-1.64;-14.61;190.58;-465.0;19.4;-32.0;4.1
2005;164;51019632;6.56;-5.88;-2.38;-1.56;-13.83;202.03;-460.9;26.0;-21.0;4.0
2005;164;51121445;6.56;-6.06;-2.29;-0.77;-6.81;200.69;-464.0;21.0;-15.0;3.8
2005;164;51218738;6.47;-5.54;-2.69;-1.15;-10.62;205.89;-459.2;27.7;-18.4;4.6
2005;164;51311472;6.52;-5.70;-2.58;-1.52;-13.68;204.37;-461.8;27.8;-12.5;3.9
2005;164;51405656;6.48;-6.00;-1.18;-1.99;-18.03;191.10;-456.9;18.4;-26.2;4.1
2005;164;51505953;6.28;-5.19;-2.92;-1.81;-16.86;209.38;-451.2;25.8;-15.5;4.2
2005;164;51619925;6.50;-3.65;-4.95;-2.06;-18.51;233.61;-463.0;36.4;-15.2;4.6
2005;164;51705023;6.54;-4.15;-4.42;-2.45;-22.00;226.84;-460.5;29.8;-17.9;4.6
2005;164;51802281;6.63;-3.86;-4.74;-2.57;-22.82;230.86;-459.8;26.6;-19.1;4.4
2005;164;51902578;6.66;-3.78;-4.77;-2.69;-23.86;231.58;-461.6;29.6;-18.3;4.3
2005;164;51999835;6.71;-3.73;-4.93;-2.58;-22.62;232.89;-461.2;30.0;-17.8;4.5
2005;164;52097093;6.69;-3.46;-5.14;-2.47;-21.73;236.06;-465.1;32.8;-15.7;4.0
2005;164;52192832;6.69;-3.53;-4.85;-2.81;-25.08;233.96;-467.3;17.0;-24.2;5.1
2005;164;52291605;6.70;-3.34;-4.93;-3.06;-27.20;235.86;-463.7;30.1;-16.6;3.8
2005;164;52386589;6.80;-3.33;-4.71;-3.58;-31.86;234.77;-458.6;27.4;-12.4;4.2
2005;164;52483082;6.72;-3.52;-4.62;-3.37;-30.08;232.71;-459.3;31.3;-11.6;3.9
2005;164;52594015;6.57;-3.60;-4.48;-3.17;-28.91;231.19;-459.8;27.7;-10.7;4.3
2005;164;52676078;6.16;-2.43;-4.96;-2.71;-26.11;243.94;-453.5;33.2;-12.5;4.0
2005;164;52773335;6.11;-2.48;-5.08;-2.28;-21.94;244.04;-454.7;31.5;-14.6;4.2
2005;164;52870589;6.42;-3.37;-5.02;-1.97;-18.02;236.16;-455.9;34.1;-16.4;3.6
2005;164;52968023;6.52;-3.64;-4.40;-2.77;-25.87;230.44;-455.0;24.9;-23.2;4.5
2005;164;53068144;6.16;-3.17;-4.43;-2.43;-24.04;234.41;-447.5;24.5;-19.7;3.8
2005;164;53171480;6.42;-3.50;-4.02;-3.56;-33.72;228.90;-455.9;27.2;-15.8;4.4
2005;164;53253718;6.47;-3.44;-4.10;-3.56;-33.66;229.99;-447.9;30.2;-12.6;4.9
2005;164;53365992;6.68;-3.55;-4.55;-3.37;-30.32;232.02;-456.1;19.1;-20.3;4.1
2005;164;53454132;6.55;-3.45;-4.71;-2.97;-26.95;233.80;-454.4;19.4;-15.8;4.0
2005;164;53565066;6.11;-2.99;-4.62;-2.62;-25.49;237.14;-449.6;27.3;-7.7;4.1
2005;164;53651687;6.14;-2.64;-4.80;-2.75;-26.68;241.21;-448.0;21.6;-4.0;4.9
2005;164;53753503;6.18;-2.74;-5.05;-2.16;-20.56;241.49;-446.9;24.1;-10.9;4.4
2005;164;53849242;6.22;-2.89;-5.30;-1.47;-13.72;241.39;-448.3;23.1;-8.7;4.3
2005;164;53943457;6.11;-3.01;-5.14;-1.25;-11.80;239.63;-448.8;23.5;-9.2;3.9
2005;164;54046792;5.96;-3.38;-4.73;-0.87;-8.51;234.46;-452.1;23.2;-8.1;4.1
2005;164;54141011;5.39;-0.45;-4.81;0.93;10.84;264.60;-480.9;15.2;-29.5;5.6
2005;164;54233710;5.56;-2.44;-4.91;-0.58;-6.02;243.60;-464.4;7.2;-20.2;4.2
2005;164;54331109;5.49;-1.95;-5.09;0.14;1.45;249.05;-463.9;15.5;-19.4;5.2
2005;164;54423667;5.18;-3.07;-2.63;-0.16;-2.26;220.57;-459.6;16.2;-27.9;4.9
2005;164;54540605;5.39;-2.09;3.96;-2.03;-24.38;117.80;-474.0;-41.0;-15.0;4.8
2005;164;54622667;6.09;-0.70;5.80;-1.43;-13.73;96.87;-467.4;-33.0;-12.0;4.2
2005;164;54719925;6.09;-0.85;5.78;-1.68;-16.00;98.36;-475.8;-28.0;-14.5;4.0
2005;164;54817183;5.94;-0.84;5.57;-1.80;-17.69;98.58;-474.7;-34.9;-12.4;4.0
2005;164;54914476;5.98;-0.59;5.81;-1.20;-11.64;95.82;-476.6;-23.7;-14.3;3.5
2005;164;55011699;5.90;-1.27;5.40;-1.89;-18.79;103.22;-474.9;-32.6;-13.1;3.8
2005;164;55111992;5.87;-1.91;5.15;-2.02;-20.20;110.30;-467.5;-39.1;-9.9;4.2
2005;164;55403765;5.89;-0.94;5.58;-1.56;-15.45;99.58;-476.2;-31.2;-15.4;3.7
2005;164;55514019;5.94;-1.30;5.49;-1.64;-16.17;103.31;-472.4;-26.3;-17.5;4.3
2005;164;55601320;5.91;-0.50;5.33;-2.38;-23.96;95.40;-481.2;-31.1;1.0;4.0
2005;164;55694015;6.13;-0.20;5.76;-1.93;-18.50;92.03;-479.9;-17.8;-16.6;3.9
2005;164;55792828;6.32;-0.02;5.91;-2.22;-20.58;90.24;-481.1;-22.9;-10.7;3.4
2005;164;55888531;6.17;-0.30;6.01;-1.34;-12.59;92.88;-479.7;-26.7;-17.9;3.4
2005;164;55987343;6.57;0.58;5.66;-3.12;-28.72;84.15;-489.3;-13.8;-14.5;2.8
2005;164;56083257;6.57;1.01;5.32;-3.71;-34.39;79.28;-488.3;-3.9;-13.3;2.7
2005;164;56180335;6.32;0.85;4.98;-3.79;-36.84;80.31;-488.5;-5.6;-6.8;3.2
2005;164;56277593;6.23;0.71;5.16;-3.40;-33.15;82.16;-484.8;-10.1;-7.5;3.4
2005;164;56374851;6.43;0.68;5.58;-3.13;-29.09;83.00;-485.5;-11.6;-9.7;2.8
2005;164;56485785;6.37;0.89;5.52;-3.05;-28.58;80.84;-487.3;-9.1;-12.1;3.1
2005;164;56573925;6.03;0.62;5.29;-2.77;-27.49;83.31;-487.1;-14.5;-7.0;3.2
2005;164;56666625;6.49;0.35;5.60;-3.25;-30.13;86.42;-486.0;-10.7;-8.7;2.5
2005;164;56762324;6.33;-0.24;5.84;-2.37;-22.10;92.38;-482.4;-20.7;-8.5;2.9
2005;164;56859582;6.22;-0.42;5.83;-2.10;-19.71;94.17;-479.6;-24.3;-13.2;3.4
2005;164;56962917;6.22;-0.15;5.87;-2.02;-19.00;91.47;-483.8;-20.6;-14.5;3.1
2005;164;57054933;6.24;-0.17;5.86;-2.10;-19.66;91.64;-475.3;-21.6;-19.1;3.2
2005;164;57155949;6.33;0.11;5.91;-2.23;-20.62;88.90;-479.3;-18.4;-13.9;2.7
2005;164;57248613;5.70;-0.66;5.62;-0.20;-2.06;96.71;-476.5;-26.8;-16.1;4.0
2005;164;57348222;5.64;-0.94;5.54;-0.17;-1.74;99.62;-474.6;-32.4;-14.9;4.0
2005;164;57458320;5.70;-0.96;5.49;-1.09;-11.03;99.96;-473.4;-25.0;-10.6;4.0
2005;164;57544941;5.82;-0.62;5.47;-1.66;-16.78;96.42;-475.3;-40.4;-10.1;4.3
2005;164;57637640;5.79;-0.81;5.61;-1.08;-10.81;98.26;-474.0;-33.8;-12.7;3.9
2005;164;57740976;5.74;-0.61;5.40;-1.80;-18.37;96.42;-480.6;-31.8;-11.1;3.6
2005;164;57832156;5.61;-1.04;5.25;-1.66;-17.26;101.21;-474.2;-36.2;-11.0;3.8
2005;164;57932449;5.62;-1.06;5.31;-1.51;-15.55;101.28;-474.0;-30.4;-14.2;3.8
2005;164;58029707;5.68;0.05;4.49;-3.39;-37.05;89.38;-481.1;-17.7;-5.8;3.6
2005;164;58120921;5.79;-0.45;5.01;-2.67;-27.96;95.13;-479.3;-26.5;-0.7;3.8
2005;164;58218179;5.77;-0.43;5.10;-2.59;-26.87;94.81;-475.6;-18.5;-3.5;3.3
2005;164;58319277;5.80;-0.67;5.04;-2.76;-28.49;97.51;-470.6;-28.8;-8.1;3.4
2005;164;58427855;5.70;-0.67;4.88;-2.67;-28.49;97.86;-466.3;-30.2;-11.2;3.7
2005;164;58512988;5.52;-0.83;4.78;-2.50;-27.30;99.88;-467.3;-27.3;-8.8;3.6
2005;164;58613249;5.53;-0.33;4.95;-2.40;-25.78;93.77;-472.5;-32.8;-15.2;3.5
2005;164;58711343;5.46;-0.72;5.08;-1.77;-19.02;98.01;-470.7;-22.4;-17.3;3.6
2005;164;58807765;5.64;0.05;5.11;-2.32;-24.40;89.47;-472.6;-32.0;-11.5;3.5
2005;164;58905023;5.50;-0.40;4.84;-2.16;-23.93;94.78;-474.2;-25.4;-11.5;3.4
2005;164;58999242;5.49;-1.83;4.97;-1.28;-13.63;110.21;-468.5;-10.1;-12.3;3.8
2005;164;59096531;5.20;-2.39;4.35;-0.02;-0.24;118.79;-467.2;-21.9;-29.0;4.5
2005;164;59192269;5.23;-2.48;4.50;0.48;5.33;118.87;-461.4;-31.2;-27.2;4.6
2005;164;59297089;5.27;-1.81;4.90;-0.49;-5.40;110.30;-469.2;-10.1;-23.5;3.7
2005;164;59401945;5.26;-2.60;4.40;-0.56;-6.29;120.61;-460.8;-27.5;-21.1;4.3
2005;164;59484007;5.33;-1.94;4.64;-1.70;-18.63;112.70;-468.1;-11.7;-14.4;4.0
2005;164;59581300;5.32;-1.49;4.58;-2.22;-24.78;108.05;-469.7;-22.7;-6.5;3.9
2005;164;59680074;5.39;-1.29;4.51;-2.65;-29.46;106.02;-467.8;-15.6;-10.1;3.6
2005;164;59777332;5.40;-1.58;4.07;-3.11;-35.45;111.25;-467.5;-15.0;-10.6;3.6
2005;164;59879113;5.30;-0.13;4.34;-2.98;-34.46;91.77;-474.8;-23.7;-6.8;4.4
2005;164;59974851;5.35;-0.07;4.28;-3.15;-36.29;90.95;-475.2;-26.7;-2.0;3.9
2005;164;60072945;5.20;-0.44;4.19;-2.93;-34.77;95.93;-468.2;-26.5;-8.6;4.0
2005;164;60165644;4.61;-2.71;3.54;0.67;8.49;127.38;-467.8;-14.5;-9.0;4.5
2005;164;60262273;4.77;-2.63;3.54;-1.38;-17.39;126.56;-461.1;-15.6;-32.7;5.0
2005;164;60376105;4.89;-1.81;3.05;-3.32;-43.07;120.62;-472.4;6.8;-23.7;4.1
2005;164;60461171;4.75;-1.72;3.62;-2.44;-31.40;115.38;-469.0;-17.6;-13.0;4.0
2005;164;60555390;5.14;-1.88;4.15;-2.35;-27.27;114.35;-470.4;-6.4;-25.4;3.7
2005;164;60652824;5.03;-1.54;3.55;-3.15;-39.21;113.46;-473.6;0.2;-15.9;3.8
2005;164;60749902;5.20;-2.13;3.99;-2.54;-29.29;118.10;-471.9;-1.3;-23.1;3.6
2005;164;60847160;5.23;-2.17;3.98;-2.58;-29.67;118.62;-470.0;-0.4;-27.6;3.7
2005;164;60947457;5.27;-1.33;4.51;-2.26;-25.71;106.48;-474.7;10.6;-21.7;3.3
2005;164;61044714;5.33;-0.88;4.71;-2.30;-25.67;100.54;-476.1;-9.2;-16.8;3.5
2005;164;61141972;5.28;-0.84;4.42;-2.73;-31.28;100.74;-477.1;-2.8;-13.5;3.6
2005;164;61240035;5.21;-0.56;4.26;-2.93;-34.27;97.52;-475.6;2.0;-18.5;3.9
2005;164;61348640;5.20;-1.25;4.60;-2.04;-23.22;105.19;-476.1;-5.1;-23.3;4.3
2005;164;61433742;5.14;-0.04;4.58;-1.95;-23.09;90.52;-477.9;-12.4;-16.9;4.7
2005;164;61524921;5.75;-0.51;4.24;-3.84;-42.00;96.80;-476.6;-4.9;-11.0;3.7
2005;164;61622179;5.42;-0.02;3.78;-3.85;-45.52;90.34;-476.3;-6.1;-5.8;4.3
2005;164;61722652;5.61;0.63;3.84;-4.04;-46.09;80.69;-477.9;-3.1;-8.1;3.8
2005;164;61818390;5.71;0.30;3.29;-4.65;-54.61;84.83;-476.4;-6.0;-7.0;3.9
2005;164;61921722;5.05;1.13;2.72;-4.05;-54.00;67.47;-480.9;-7.7;-2.9;5.0
2005;164;62018980;5.06;1.15;2.29;-4.29;-59.13;63.29;-478.5;-3.8;-7.1;4.5
2005;164;62116238;4.77;0.65;1.42;-4.44;-70.65;65.45;-479.0;-3.5;-5.4;5.2
2005;164;62210457;4.79;0.37;1.49;-4.46;-71.02;76.13;-477.3;-4.5;-2.4;4.6
2005;164;62321214;4.80;-0.17;1.48;-4.51;-71.71;96.40;-474.0;5.7;-2.6;4.7
2005;164;62408011;4.85;0.39;1.44;-4.48;-71.63;74.72;-477.3;-3.5;-3.0;4.4
2005;164;62503535;4.77;0.57;4.09;-2.12;-27.16;82.14;-470.0;-14.6;-25.0;3.8
2005;164;62597789;4.48;0.00;3.87;-2.04;-27.84;89.99;-471.8;-6.1;-9.9;4.7
2005;164;62695222;3.71;0.11;2.98;-2.18;-36.21;87.85;-474.6;-5.1;-16.4;4.8
2005;164;62792304;3.92;-0.08;2.59;-2.88;-47.99;91.79;-473.5;-6.2;-3.5;4.5
2005;164;62894296;3.96;0.68;1.85;-3.42;-60.10;69.73;-481.7;-5.1;-1.7;4.8
2005;164;62991554;3.35;0.85;1.37;-2.91;-61.05;58.15;-483.7;2.4;-13.2;5.0
2005;164;63083343;3.96;0.44;1.88;-3.32;-59.82;76.77;-481.3;5.4;9.9;5.4
2005;164;63182132;4.20;-1.04;2.65;-2.95;-46.05;111.44;-467.8;2.4;-12.5;4.4
2005;164;63293785;4.57;0.79;3.52;-1.92;-28.10;77.35;-476.5;-10.7;-12.9;4.2
2005;164;63382726;4.60;0.40;3.27;-2.76;-39.92;83.07;-476.5;-14.6;-17.1;4.4
2005;164;63476144;4.59;0.01;4.06;-1.18;-16.23;89.86;-476.5;-15.8;-16.9;3.8
2005;164;63570539;4.48;-0.99;4.33;-0.23;-3.00;102.88;-473.4;-15.0;-27.1;4.3
2005;164;63670656;4.30;-0.64;4.24;0.06;0.81;98.56;-471.4;-13.1;-22.7;4.2
2005;164;63766394;4.18;-0.77;4.08;0.16;2.21;100.68;-472.9;-4.3;-21.9;4.4
2005;164;63865171;3.87;-0.89;3.69;0.48;7.23;103.53;-471.4;-14.6;-22.3;4.7
2005;164;63962394;4.23;-1.43;3.72;0.72;10.25;110.96;-469.7;-12.6;-33.1;3.9
2005;164;64056613;4.29;-1.69;3.54;-1.15;-16.36;115.49;-466.9;-14.3;-23.4;4.5
2005;164;64156945;4.38;-1.28;3.71;-1.54;-21.43;109.07;-472.6;-20.2;-18.0;4.1
2005;164;64264835;4.20;-2.87;2.71;-0.20;-2.91;136.68;-460.2;-1.5;-24.2;4.6
2005;164;64353152;4.19;-2.84;3.00;-0.35;-4.90;133.45;-465.7;-4.1;-30.1;4.5
2005;164;64442636;3.82;-2.60;2.38;0.56;9.01;137.53;-464.1;-8.9;1.8;4.8
2005;164;64541414;4.07;-3.40;2.20;0.26;3.62;147.15;-454.5;-10.3;-23.7;4.8
2005;164;64646445;4.37;-3.08;2.62;-0.87;-12.18;139.69;-464.6;-27.3;-20.5;4.4
2005;164;64736726;4.33;-2.51;2.74;-1.51;-22.09;132.57;-460.0;-20.7;-24.7;5.1
2005;164;64837742;4.31;-1.46;2.79;-2.69;-40.52;117.70;-477.6;-10.1;-7.2;3.9
2005;164;64933480;4.39;-0.59;3.41;-1.94;-29.31;99.75;-476.0;-26.7;-12.5;4.2
2005;164;65027050;4.30;-2.65;-0.34;-3.07;-48.93;187.27;-463.4;20.2;-5.3;4.8
2005;164;65138632;4.40;-0.72;2.22;-2.63;-48.35;107.92;-485.4;-24.9;-7.0;3.5
2005;164;65236695;4.40;-0.07;3.30;-2.85;-40.79;91.23;-481.4;-16.8;-5.3;4.7
2005;164;65325546;4.25;-0.70;2.83;-2.89;-44.80;103.83;-481.7;-9.5;-3.9;4.2
2005;164;65418210;4.40;-0.45;3.30;-2.66;-38.57;97.68;-478.8;-6.8;6.0;4.5
2005;164;65522386;4.53;-0.02;3.37;-2.92;-40.88;90.31;-480.9;-13.5;-1.8;3.9
2005;164;65616609;4.56;0.17;3.78;-2.46;-33.06;87.48;-478.0;-11.5;-1.2;4.7
2005;164;65710015;4.45;-0.98;1.84;-3.83;-61.48;118.12;-474.3;8.5;13.4;3.9
2005;164;65812007;4.25;-1.49;-0.06;-3.71;-68.10;182.34;-471.0;21.8;5.7;4.6
2005;164;65904570;4.07;-1.88;1.05;-2.56;-49.91;150.87;-465.2;16.6;5.9;4.1
2005;164;66001967;4.33;-1.64;3.24;-1.52;-22.67;116.80;-465.7;16.5;-25.8;4.3
2005;164;66097523;4.38;-2.31;3.24;-1.65;-22.44;125.53;-467.4;-19.7;-1.4;4.6
2005;164;66206975;3.86;-2.41;2.66;-0.73;-11.44;132.14;-451.0;14.0;-27.4;4.3
2005;164;66310312;3.38;-1.03;2.27;-0.40;-9.08;114.33;-476.0;-3.4;-16.8;4.2
2005;164;66407570;3.86;0.51;-2.17;0.01;0.14;283.34;-480.2;44.9;-37.7;4.1
2005;164;66494156;4.93;1.54;4.14;-2.10;-25.48;69.55;-492.5;-8.0;-12.9;3.6
2005;164;66569691;4.97;1.80;3.97;-2.36;-28.37;65.61;NaN;NaN;NaN;NaN
2005;164;66687320;4.96;2.55;2.71;-2.93;-38.27;46.76;-501.5;3.4;-13.6;4.9
2005;164;66781367;5.01;2.95;3.05;-2.43;-29.72;45.97;-505.8;-3.5;-22.4;3.7
2005;164;66875585;5.14;2.89;3.38;-2.56;-29.99;49.48;-501.8;-11.6;1.3;3.3
2005;164;66975842;5.14;2.89;3.70;-2.08;-23.90;52.03;-501.7;-9.9;-1.7;3.3
2005;164;67074656;5.01;2.83;3.87;-1.26;-14.77;53.88;-501.5;-7.8;-10.3;3.3
2005;164;67168875;5.02;2.16;4.40;-0.92;-10.64;63.81;-494.8;-16.4;-19.2;3.3
2005;164;67269171;5.05;1.90;4.52;-0.80;-9.30;67.16;-492.7;-18.6;-19.9;3.3
2005;164;67378585;5.02;0.05;4.46;-2.06;-24.81;89.34;-475.6;-7.9;-16.1;3.5
2005;164;67463859;4.98;0.21;3.83;-2.97;-37.80;86.89;-486.7;-20.9;-3.0;3.2
2005;164;67563976;5.07;0.51;4.51;-2.18;-25.70;83.54;-483.8;-16.1;-4.5;3.4
2005;164;67658195;5.18;0.73;4.38;-2.57;-30.05;80.52;-488.8;-6.1;2.0;3.1
2005;164;67755453;5.08;0.99;4.50;-2.05;-23.97;77.56;-485.5;-16.7;-9.7;3.6
2005;164;67852710;5.10;1.16;4.61;-1.80;-20.79;75.86;-488.2;-16.9;-11.5;3.4
2005;164;67946929;5.09;0.50;4.67;-1.87;-21.75;83.94;-481.2;-2.8;-12.5;3.1
2005;164;68044187;5.07;-0.30;4.84;-1.44;-16.49;93.52;-478.0;-14.3;-16.6;3.3
2005;164;68145999;5.04;-0.08;4.69;-1.68;-19.67;91.01;-488.6;-15.2;-17.0;3.1
2005;164;68242539;5.04;0.87;4.40;-2.21;-26.24;78.82;-491.8;0.5;-9.9;3.4
2005;164;68348109;5.13;1.12;4.58;-1.98;-22.73;76.29;-487.9;-12.1;-14.3;3.6
2005;164;68434734;5.10;0.99;4.24;-2.62;-31.04;76.87;-486.4;-9.2;-2.4;3.1
2005;164;68530468;4.78;0.56;4.00;-2.44;-31.16;82.08;-484.0;-6.9;-0.2;3.8
2005;164;68623343;3.98;-1.91;1.58;-1.86;-36.83;140.38;-456.6;2.4;18.0;4.6
2005;164;68738687;4.42;-1.28;-4.05;0.96;12.77;252.53;-474.8;29.9;-23.6;3.9
2005;164;68820781;4.49;-2.10;-3.73;0.45;5.95;240.62;-464.7;29.2;-20.8;3.8
2005;164;68914968;4.40;-3.78;-2.18;-0.24;-3.21;209.94;-450.0;23.1;-16.1;4.4
2005;164;69021484;4.48;-3.88;0.24;-1.92;-26.34;176.48;-451.6;-0.2;8.0;4.2
2005;164;69115703;4.56;-4.39;-0.82;-0.47;-6.01;190.58;-431.6;53.4;18.1;4.5
2005;164;69217554;4.73;-4.20;-1.69;-0.65;-8.15;201.97;-450.2;27.9;-9.4;5.1
2005;164;69319398;4.83;-4.40;-1.72;-0.90;-10.82;201.38;-448.3;30.3;4.1;4.3
2005;164;69413406;4.87;-4.58;-1.46;-0.57;-6.70;197.71;-448.7;28.0;-12.5;4.3
2005;164;69507624;4.86;-4.54;-1.54;-0.69;-8.17;198.77;-449.1;29.7;-10.3;4.3
2005;164;69604882;4.86;-4.43;-1.87;-0.44;-5.23;202.89;-452.5;26.6;-18.2;4.5
2005;164;69702140;4.88;-4.52;-1.36;-0.14;-1.73;196.78;-443.3;-17.6;11.4;4.3
2005;164;69799398;4.81;-4.51;-1.45;-0.46;-5.51;197.82;-449.0;20.7;-15.1;4.8
2005;164;69896648;4.80;-4.65;-0.83;0.02;0.24;190.07;-445.8;21.5;-0.6;4.5
2005;164;69993906;4.89;-4.84;-0.64;0.04;0.51;187.56;-445.8;10.9;-16.7;4.5
2005;164;70091164;4.80;-4.65;-0.54;-0.97;-11.71;186.68;-442.2;9.3;9.0;4.5
2005;164;70188421;4.77;-4.74;0.12;-0.44;-5.36;178.54;-447.3;24.4;-16.1;4.6
2005;164;70291749;4.81;-4.78;0.05;-0.35;-4.20;179.45;-442.6;-10.7;-17.6;4.0
2005;164;70383070;4.81;-4.78;0.04;-0.39;-4.65;179.50;-445.5;4.4;-5.9;4.6
2005;164;70480187;4.80;-4.69;-0.75;-0.39;-4.65;189.07;-447.3;23.7;-9.2;4.5
2005;164;70577445;4.88;-4.76;-0.59;-0.02;-0.25;187.12;-449.4;26.0;-14.1;4.2
2005;164;70671804;4.82;-4.77;0.64;0.23;2.76;172.31;-447.7;-6.6;-14.0;4.7
2005;164;70771953;4.80;-4.74;0.63;0.40;4.78;172.39;-448.6;11.9;-25.9;4.7
2005;164;70869210;4.79;-4.76;0.31;0.42;5.01;176.29;-447.8;-19.0;-9.5;4.7
2005;164;70966468;4.83;-4.73;-0.54;0.07;0.89;186.54;-446.6;-9.4;-10.7;5.0
2005;164;71063726;4.76;-4.58;-1.17;-0.15;-1.83;194.30;-444.0;19.1;-5.9;4.6
2005;164;71160984;4.81;-4.66;-1.07;-0.18;-2.20;192.89;-443.2;-3.6;8.3;4.6
2005;164;71266671;4.78;-4.69;-0.76;-0.31;-3.74;189.25;-444.7;18.6;-15.8;5.6
2005;164;71358531;4.78;-4.73;-0.64;-0.28;-3.37;187.76;-443.2;11.7;-2.8;4.7
2005;164;71452749;4.78;-4.74;-0.60;0.01;0.08;187.26;-444.6;10.2;-7.7;4.8
